thumbnailUrl,logoUrl,name,date,city,state,eventType
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/938/thumb/HackPrinceton-Background.png?1708964997,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/938/thumb/HackPrinceton-Logo-Square.png?1708964996,HackPrinceton,Mar 29th - 31st,Princeton,New Jersey,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/907/thumb/devpost-thumbnail.png?1706106940,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/907/thumb/event-icon.png?1706106939,Web3Apps,Mar 29th - 31st,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/926/thumb/bison_bytes-2.jpg?1708462156,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/926/thumb/bisonbytes_logo.png?1708459763,BisonBytes,Mar 30th - 31st,Washington,District of Columbia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/921/thumb/name.png?1709151067,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/921/thumb/name.png?1709151067,DiamondHacks,Mar 30th - 31st,Raleigh,North Carolina,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/942/thumb/IG.jpg?1708433135,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/942/thumb/icon.png?1708433135,Global Hack Week: APIs,Apr 5th - 11th,Everywhere,Online,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/944/thumb/HackByte_Backsplash.png?1708552638,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/944/thumb/HackByte_Logo.png?1708552638,HackByte,Apr 5th - 7th,Jabalpur,"Madhya Pradesh, India",In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/980/thumb/marihacks-gradient.png?1709930402,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/980/thumb/marihacks-gradient.png?1709930401,MariHacks,Apr 5th - 6th,Montreal,Quebec,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/946/thumb/purple-logo.png?1708625508,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/946/thumb/purple-logo.png?1708625507,SF Hacks 2024,Apr 5th - 7th,San Francisco,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/996/thumb/1707003343955.jpg?1711558720,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/996/thumb/1707003343955.jpg?1711558720,WildHacks,Apr 5th - 7th,Evanston,Illinois,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/984/thumb/WiNGHacks-Large-Logo.png?1709917544,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/984/thumb/WiNGHacks-Small-Logo.jpg?1709917543,WiNGHacks,Apr 5th - 7th,Gainesville,Florida,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/991/thumb/witty.PNG?1709931346,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/991/thumb/witty.PNG?1709931345,Wittyhacks 4.0,Apr 5th - 7th,Indore,Madhya Pradesh,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/995/thumb/Copy_of_banner.png?1709852289,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/995/thumb/Copy_of_thumbnail.png?1709852288,BlossomHack,Apr 6th - 7th,Athens,Ohio,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/932/thumb/hk24.banner_%282%29.png?1707768746,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/932/thumb/2023_logo_for_mlh.png?1707518312,Hack Kosice,Apr 6th - 7th,Kosice,Slovakia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/213/001/thumb/LosAltosHacks-Square.png?1710341019,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/213/001/thumb/LAH8Logo.png?1710341019,Los Altos Hacks VIII,Apr 6th - 7th,Sunnyvale,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/213/009/thumb/1500x500.jpg?1710349743,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/213/009/thumb/1500x500.jpg?1710349743,MorganHacks,Apr 6th - 7th,Baltimore,Maryland,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/213/000/thumb/backsplash.png?1709653754,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/213/000/thumb/logo.png?1709653754,HackKU,Apr 12th - 14th,Lawrence,Kansas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/987/thumb/hoghacks-logo-background.png?1709353323,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/987/thumb/hoghacks-logo.png?1709353322,HogHacks,Apr 12th - 13th,Fayetteville,Arkansas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/999/thumb/Pickhacks2024_%281%29.png?1709586717,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/999/thumb/Pickhacks2024_%281%29.png?1709586716,PickHacks 2024,Apr 12th - 14th,Rolla,Missouri,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/213/007/thumb/Vihaan_007_-_s2024_-_null.png?1710332042,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/213/007/thumb/Vihaan_007_-_s2024_-_null_%281%29.png?1710332042,Vihaan 007,Apr 12th - 13th,New Delhi,India,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/213/008/thumb/Dragonhacks_logo.png?1710336244,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/213/008/thumb/Dragonhacks_logo.png?1710336243,DragonHacks 2024,Apr 13th - 14th,Philadelphia,Pennsylvania,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/981/thumb/YDruoDy__400x400.jpg?1711558593,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/981/thumb/YDruoDy__400x400.jpg?1711558592,KleinHacks,Apr 13th - 14th,Houston,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/988/thumb/9d430a5fa5430ec58ca00779b0a319813ce85eddfb628889122f420ee151713b.png?1711724073,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/988/thumb/9d430a5fa5430ec58ca00779b0a319813ce85eddfb628889122f420ee151713b.png?1711724072,UTA Datathon,Apr 13th - 14th,Arlington,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/985/thumb/IMG_0968.jpg?1709360030,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/985/thumb/IMG_0968.jpg?1709360030,Bitcamp 2024,Apr 19th - 21st,College Park,Maryland,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/213/004/thumb/backsplash_hack-fif.png?1709924025,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/213/004/thumb/logo_%281%29.png?1709924025,Hackathon Troyano 2024,Apr 19th - 20th,Querétaro,Querétaro,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/998/thumb/logo_small_%282%29.png?1711574564,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/998/thumb/logo_small_%282%29.png?1711574561,HackMHS,Apr 19th - 20th,Short Hills,New Jersey,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/986/thumb/Untitled_design_%2817%29.png?1711734555,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/986/thumb/Untitled_design_%2815%29.png?1711734507,LA Hacks,Apr 19th - 21st,Los Angeles,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/945/thumb/social-instagram.png?1708606737,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/945/thumb/event-icon.png?1708606737,Web3Apps,Apr 19th - 21st,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/997/thumb/dh_logo-in-ime_bel.jpg?1709586516,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/997/thumb/dh_logo-in-ime_bel.jpg?1709586514,DragonHack,Apr 20th - 21st,Ljubljana,Ljubljana,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/213/006/thumb/Hippo.png?1709587179,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/213/006/thumb/Hippo.png?1709587179,HackDartmouth IX,Apr 20th - 21st,Hanover,New Hampshire,In-Person Only
